province, district, name, HMIS_code, facility_type,   latitude, longitude
Lusaka,Chilanga,Mt. Makulu Health Post,50010010,Health Centre,-15.541346,28.2415
Lusaka,Chilanga,Mt. Makulu,50010011,Health Centre,-15.54508402,28.2428104
Lusaka,Chilanga,Munyeu Health Post,50010012,Health Centre,-15.30638047,27.90551618
Lusaka,Chilanga,Mwembeshi Prisons Health Post,50010013,Health Centre,-15.32793855,27.93115541
Lusaka,Chilanga,Mwembeshi,50010014,Health Centre,-15.34566008,27.9329167
Lusaka,Chilanga,Paramilitary Health Post,50010016,Health Centre,-15.36016106,27.97159852
Lusaka,Chilanga,Zambia Army Apollo,50010017,Health Centre,, 
Lusaka,Chilanga,Zambia Helpers Society Hospital,50010018,Health Centre,-15.62361171,28.25478726
Lusaka,Chilanga,ZNS - BB Health Post,50010019,Health Centre,,
Central,Kabwe,Kabwe General Hospital,10050016,Health Centre,-14.43489489,28.42955557
Lusaka,Chilanga,ZNS-LDB Health Post,50010020,Health Centre,,
Lusaka,Chilanga,ZNS-Safari Health Post,50010021,Health Centre,,
Lusaka,Chilanga,ZNS-Sopelo Health Post,50010022,Health Centre,-15.322491,28.06443
Lusaka,Chirundu,Chibende Health Post,50020001,Health Centre,-16.02195072,28.82455524
Lusaka,Chirundu,Chikanzaya,50020002,Health Centre,-16.13567949,28.46309279
Lusaka,Chirundu,Chipepo,50020003,Health Centre,-16.14983993,28.84396286
Lusaka,Chirundu,Hachipilika,50020005,Health Centre,-16.0693303,28.49264746
Lusaka,Chirundu,Ibbwemunyama,50020006,Health Centre,-16.14241126,28.51189318
Lusaka,Chirundu,Jamba,50020007,Health Centre,-16.2048253,28.58190987
Lusaka,Chirundu,Kapululira,50020008,Health Centre,-15.9628727,28.8911627
Central,Kabwe,Kabwe General HAHC,1005XX98,Health Centre,,
Lusaka,Chirundu,Lumbembe Health Post,50020009,Health Centre,-16.11106737,28.72235523
Lusaka,Chirundu,Lusitu,50020010,Health Centre,-16.18448763,28.75359972
Lusaka,Chirundu,Maunga Health Post,50020011,Health Centre,,
Lusaka,Chirundu,Mtendere Mission Hospital,50020012,Health Centre,-16.02753362,28.85631132
Lusaka,Chirundu,Mtendere Mission HAHC,50020013,Health Centre,-16.02727301,28.85558314
Lusaka,Chirundu,Nabbanda Health Post,50020014,Health Centre,-16.1655674,28.6604043
Lusaka,Chirundu,Sikoongo,50020017,Health Centre,-16.08789597,28.69867661
Lusaka,Chongwe,Chainda,50030003,Health Centre,-15.32339471,28.60598157
Lusaka,Chongwe,Chalimbana,50030004,Health Centre,-15.38639428,28.70249453
Central,Kabwe,Kabwe Medical Centre,10050017,Health Centre,-14.44088197,28.44936917
Lusaka,Chongwe,Chaminuka Health Post,50030005,Health Centre,-15.17623654,28.47643945
Lusaka,Chongwe,Chansu Health Post,50030006,Health Centre,-15.53504038,28.69769021
Lusaka,Chongwe,Chikumbi Health Post,50030007,Health Centre,-15.232659,28.332011
Lusaka,Chongwe,Chongwe District Hospital,50030009,Health Centre,-15.32602601,28.67941005
Lusaka,Chongwe,Chongwe Referral,50030011,Health Centre,-15.32511824,28.67942398
Lusaka,Chongwe,Ellensdale Farm Health Post,50030012,Health Centre,-15.2897965,28.3751328
Lusaka,Chongwe,Kabeleka,50030013,Health Centre,-15.41096769,28.69111907
Lusaka,Chongwe,Kampekete,50030014,Health Centre,-15.39122471,28.76251775
Lusaka,Chongwe,Kapete Health Post,50030016,Health Centre,-15.2748123,28.71594334
Central,Kabwe,Kabwe Mine Hospital,10050018,Health Centre,-14.44861473,28.43841829
Lusaka,Chongwe,Kasenga Health Post,50030017,Health Centre,-15.18293842,28.48575988
Lusaka,Chongwe,Kasisi,50030018,Health Centre,-15.27149088,28.47100069
Lusaka,Chongwe,Katoba,50030019,Health Centre,-15.60291192,28.73799554
Lusaka,Chongwe,Lwiimba,50030020,Health Centre,-15.50627972,28.81757822
Lusaka,Chongwe,Mikango Camp,50030021,Health Centre,,
Lusaka,Chongwe,Mpango,50030022,Health Centre,-15.20479761,28.75658231
Lusaka,Chongwe,Mulalika Health Post,50030024,Health Centre,-15.56199913,28.80760903
Lusaka,Chongwe,Mutamino Health Post,50030025,Health Centre,-15.30193683,28.56135633
Lusaka,Chongwe,Mwalumina,50030026,Health Centre,-15.45517777,28.85757607
Lusaka,Chongwe,Nachitete Health Post,50030027,Health Centre,-15.55601055,28.48721441
Central,Kabwe,Kalima Health Post,10050020,Health Centre,-14.604285,28.46033
Lusaka,Chongwe,Ngwerere Health Post,50030029,Health Centre,-15.27502406,28.40467016
Lusaka,Chongwe,Ngwerere Main,50030030,Health Centre,, 
Lusaka,Chongwe,Palabana,50030031,Health Centre,-15.44778409,28.53503077
Lusaka,Chongwe,Shiyala Health Post,50030032,Health Centre,-15.28932217,28.67130423
Lusaka,Chongwe,Waterfalls,50030034,Health Centre,-15.37275475,28.4372406
Lusaka,Chongwe,ZAF 71,50030035,Health Centre,,
Lusaka,Chongwe,ZAF Base,50030036,Health Centre,, 
Lusaka,Chongwe,Zasti,50030037,Health Centre,-15.31859575,28.44183141
Lusaka,Chongwe,ZNS Airport Camp Health Post,50030038,Health Centre,,
Central,Kabwe,Kalwelwe,10050021,Health Centre,-14.70845376,28.34906626
Lusaka,Chongwe,ZNS Chongwe Clinic,50030039,Health Centre,-12.99150167,28.65351667
Lusaka,Kafue,Chanyanya,50040002,Health Centre,-15.67066365,28.01907022
Lusaka,Kafue,Chiawa,50040003,Health Centre,-15.9255177,28.86962111
Lusaka,Kafue,Chikoka Health Post,50040004,Health Centre,-15.72914829,28.10910232
Lusaka,Kafue,Chikupi,50040005,Health Centre,-15.64166855,28.09830667
Lusaka,Kafue,Chipapa,50040006,Health Centre,-15.62266724,28.28228645
Lusaka,Kafue,Chisakila Health Post,50040007,Health Centre,-15.910249,28.687275
Lusaka,Kafue,Chisankane,50040008,Health Centre,-15.56181731,28.36970322
Lusaka,Kafue,Estates,50040009,Health Centre,-15.74147789,28.16401361
Lusaka,Kafue,Kabweza Health Post,50040011,Health Centre,-15.66310385,28.1675367
Central,Kabwe,Kamakuti Health Post,10050022,Health Centre,-14.51228085,28.48275544
Lusaka,Kafue,Kafue District Hospital,50040012,Health Centre,-15.47157171,28.33049896
Lusaka,Kafue,Kafue East,50040013,Health Centre,-15.764821,28.198204
Lusaka,Kafue,Kafue Mission,50040014,Health Centre,-15.82405,28.240845
Lusaka,Kafue,Kambale,50040015,Health Centre,-15.92562323,28.86950502
Lusaka,Kafue,Mtendere Health Post,50040017,Health Centre,-15.76222797,28.16735756
Lusaka,Kafue,Mugurameno Health Post,50040018,Health Centre,-15.831602,29.107747
Lusaka,Kafue,Mungu Health Post,50040020,Health Centre,-15.66910767,28.01867073
Lusaka,Kafue,Nangongwe OPD,50040022,Health Centre,-15.782132,28.181908
Lusaka,Kafue,Old Kabweza Health Post,50040024,Health Centre,-15.65579665,28.49780717
Lusaka,Kafue,Railway,50040025,Health Centre,-15.75384862,28.16699774
Central,Kabwe,Kang'omba Health Post,10050023,Health Centre,-14.52651004,28.40934975
Lusaka,Kafue,Shimabala Health Post,50040026,Health Centre,-15.67278354,28.23966274
Lusaka,Kafue,ZNS Kafue,50040029,Health Centre,-15.798953,28.220664
Lusaka,Luangwa,Amoro Health Post,50050001,Health Centre,-15.64713764,30.335331
Lusaka,Luangwa,Chitope,50050002,Health Centre,-15.18688977,30.21806533
Lusaka,Luangwa,Feira Day Health Post,50050003,Health Centre,-15.62190149,30.38451081
Lusaka,Luangwa,Janeiro Health Post,50050004,Health Centre,-15.436939,30.3601354
Lusaka,Luangwa,Kanemela Health Post,50050005,Health Centre,-15.35122646,30.3624856
Lusaka,Luangwa,Kapoche Health Post,50050006,Health Centre,-15.41308369,30.37034439
Lusaka,Luangwa,Kasinsa,50050007,Health Centre,-15.1208102,30.20641264
Lusaka,Luangwa,Katondwe Mission Hospital,50050008,Health Centre,-15.24659382,30.24695724
Lusaka,Rufunsa,Mpanshya HAHC,50070016,Health Centre,-15.10839119,29.7253953
Muchinga,Chama,Kapalankonje Health Post,55011001,Health Centre,-11.175984,33.051127
Muchinga,Shiwang'andu,Shiwang'andu,55090015,Health Centre,-11.20581301,31.73483327
North-Western,Mufumbwe,Mushima,70070016,Health Centre,-13.5892025,25.50030207
Southern,Siavonga,Manchanvwa,80110009,Health Centre,-16.47235357,28.40698918
Southern,Siavonga,Siavonga HAHC,80110019,Health Centre,-16.53815654,28.70911463
Luapula,Chembe,Kasanga Health Post,40010005,Health Centre,-11.827724,28.742734
Luapula,Chembe,Mwami Health Post,40010009,Health Centre,-11.705582,28.440893
Central,Chibombo,Mukashichimbwe Health Post,10010023,Health Centre,-14.863965,27.333982
Eastern,Chipangali,Msanzala,30070026,Health Centre,-14.1052501,31.42171056
Eastern,Chipata,Chipata Health Care,30020015,Health Centre,,
Southern,Chikankata,Majoru Clinic,80010009,Health Centre,,
Copperbelt,Chililabombwe,Azatisa Clinic,20010001,Health Centre,-12.38023705,27.8451522
Copperbelt,Chililabombwe,Konkola Mine Private Hospital,20010013,Health Centre,-12.36861836,27.82800589
Copperbelt,Chingola,Africa Medicare Services Limited,20020001,Health Centre,,
Eastern,Chipata,Kayiwale Health Post,30020042,Health Centre,,
Copperbelt,Chingola,Chingola Surgery,20020005,Health Centre,,
Copperbelt,Chingola,Datta's Surgery,20020007,Health Centre,,
Copperbelt,Chingola,Eye Marks Opticians,20020009,Health Centre,,
Copperbelt,Chingola,Iseni Mission,20020013,Health Centre,, 
Copperbelt,Chingola,Milano Optician,20020024,Health Centre,,
Eastern,Chipata,SOS Chipata Medical Centre,30020072,Health Centre,-13.675374,32.678233
Luapula,Chipili,Shimumbi Health Post,40031001,Health Centre,-10.408958,29.299386
Eastern,Chipata,EJIS Professional Medical Centre,30020025,Health Centre,,
Central,Chisamba,Bombwe Health Post,10020002,Health Centre,-14.649272,28.687998
Central,Chisamba,Kaputi Health Post,10020011,Health Centre,-14.997419,28.613181
Eastern,Chipata,Vision Care Opticians,30020075,Health Centre,,
Central,Chisamba,Bethel Medical Clinic,10020001,Health Centre,,
Southern,Choma,PPAZ Choma Reproductive Health Post,80020029,Health Centre,-16.820061,26.971062
Central,Chisamba,Chisamba Ranch Health Post,10020006,Health Centre,-14.861771,28.191088
Southern,Choma,ZNS Choma,80020045,Health Centre,-16.80876352,26.90164405
Lusaka,Chongwe,Village of Hope,50030033,Health Centre,-15.321504,28.684383
Southern,Gwembe,Kalelezhi,80030009,Health Centre,-16.60617571,28.13708444
Southern,Gwembe,New Gwembe District Hospital,80031004,Health Centre,,
Southern,Gwembe,Siampande Health Post,80031001,Health Centre,-16.709698,27.93763
Lusaka,Lusaka,UTH Children's Hospital,50060283,Health Centre,-15.427583,28.813274
North-Western,Ikelenge,Kawota,70020005,Health Centre,, 
Muchinga,Isoka,Association of Lay Missionery,55030001,Health Centre,-10.164583,32.631217
Central,Kabwe,KARA Private Health Post,1005XXGC,Health Centre,,
Central,Kabwe,Lukanga Home Based Care,10050029,Health Centre,-14.421326,28.458982
Central,Kabwe,Mukobeko Maximum Prison,10050037,Health Centre,,
Central,Kabwe,Fibale Private Clinic,10050013,Health Centre,-14.44844288,28.42177328
Lusaka,Lusaka,UTH Eye Hospital,50060284,Health Centre,-15.430214,28.31263
Central,Kabwe,Highridge Private Clinic,1005XX51,Health Centre,,
Central,Kabwe,Mukobeko Medium Prison,10050038,Health Centre,,
Central,Kabwe,Mukuni Private Clinic,10050040,Health Centre,-14.41913827,28.40915802
Central,Kabwe,Mela Medical Centre,10050034,Health Centre,,
Central,Kabwe,Nkumbu (AIDS Health Foundation) Clinic,10050049,Health Centre,,
Central,Kabwe,USAID DISCOVER Health Hub,1005XX74,Health Centre,,
Central,Kabwe,Mukuni Medical Centre,10050041,Health Centre,,
Southern,Kalomo,Bungashiya Health Post,80041015,Health Centre,-16.324393,26.329791
Southern,Kalomo,Nabulanga Health Post,80041008,Health Centre,-16.698474,26.090103
Central,Kabwe,Paglory University Clinic,10050050,Health Centre,,
Central,Kabwe,Parkview Private Clinic,1005XX40,Health Centre,,
Central,Kabwe,Providence Medical Centre,10050053,Health Centre,-14.43859277,28.44217351
Southern,Kalomo,Nalilombwe Health Post,80041014,Health Centre,-16.420866,26.11816
Copperbelt,Kalulushi,Sangwa Health Post,20030027,Health Centre,,
North-Western,Kalumbila,Kambishi,70040011,Health Centre,, 
North-Western,Kalumbila,Matebo A,70040030,Health Centre,, 
Muchinga,Kanchibiya,Mununga Health Post,55040015,Health Centre,-12.672268,31.020554
Northern,Kasama,Kasama,60030013,Health Centre,-10.21137239,31.18137097
North-Western,Kalumbila,Trident Clinic,70040048,Health Centre,,
Northern,Kasama,New Kasama Health Post,60031001,Health Centre,-10.174247,31.17053
Western,Kaoma,ZNS Mangango,90020016,Health Centre,-14.64588142,24.46394529
Central,Kapiri-Mposhi,Mulungushi (Kapiri-Mposhi),10060027,Health Centre,-14.73048601,28.84413544
Northern,Kasama,Kasama Police Clinic,60030012,Health Centre,-10.21306,31.164899
Eastern,Kasenengwa,Chipembere Health Post,30020017,Health Centre,,
Eastern,Katete,Kani Health Post,30030013,Health Centre,-14.117284,31.921665
Eastern,Katete,Network of Zambia People,30030031,Health Centre,-14.085582,32.063271
Southern,Kazungula,Kazungula High School Health Post,80051002,Health Centre,-17.779492,25.308631
Southern,Kazungula,New Kazungula District Hospital,80051003,Health Centre,,
Southern,Kazungula,Sikachapa Health Post,80050024,Health Centre,-16.92182,25.926429
Muchinga,Lavushi Manda,Kalonge Pipeline,5507XX13,Health Centre,,
Southern,Kazungula,Sons of Thunder,80050029,Health Centre,-17.66491394,25.9121372
Copperbelt,Kitwe,Beatrice Memorial Medical Centre,20040001,Health Centre,-12.83147216,28.14503296
Copperbelt,Kitwe,Hillview Medical Centre,20040031,Health Centre,,
Copperbelt,Kitwe,Progress Medical Centre,20040083,Health Centre,-12.80967052,28.22515667
Copperbelt,Kitwe,Sinozam Friendship Hospital,20040088,Health Centre,-12.83056803,28.21025821
Copperbelt,Kitwe,Springs of Life Medical Centre,20040094,Health Centre,-12.82585704,28.21518016
Copperbelt,Kitwe,Tinna Medical Centre,20040096,Health Centre,-12.79553989,28.20786769
Muchinga,Lavushi Manda,Lwitikila Health Post (Sick bay),55050007,Health Centre,-11.72668,31.489909
Muchinga,Lavushi Manda,Mabonga Health Post,55050008,Health Centre,-12.697789,30.81625
Muchinga,Lavushi Manda,Salamo Health Post,55040017,Health Centre,-12.48714,31.053808
Southern,Livingstone,Chaba Health Post,80060004,Health Centre,-17.82215,25.94704
Southern,Livingstone,PPAZ Livingstone,80060026,Health Centre,-17.848977,25.850828
Southern,Livingstone,St. Francis Project,80060035,Health Centre,-17.853631,25.856485
Copperbelt,Luanshya,Dr. Bhatts Medical & Dental Services.,20050007,Health Centre,,
Copperbelt,Luanshya,Misaka Health Post,20050023,Health Centre,-12.853343,28.402031
Copperbelt,Luanshya,Zamefa Clinic,20050039,Health Centre,,
Eastern,Lundazi,Kanyanga Mission,30040014,Health Centre,-12.005841,33.11991
Eastern,Lundazi,Thandizane,30040049,Health Centre,,
Lusaka,Lusaka,Bwafwano Health Urban Centre,50060023,Health Centre,,
Lusaka,Lusaka,UTH Adult Hospital,50060282,Health Centre,-15.432238,28.314387
Lusaka,Lusaka,Cardinal Adams Hospital,50060025,Health Centre,,
Lusaka,Lusaka,Care for Business Hospital,50060026,Health Centre,,
Lusaka,Lusaka,Chreso Ministries,5006XXGB,Health Centre,,
Lusaka,Lusaka,First Fruits,50060096,Health Centre,,
Lusaka,Lusaka,Coptic Hospital,50060063,Health Centre,,
Lusaka,Lusaka,Fairview Hospital,50060091,Health Centre,-15.416781,28.2957661
Lusaka,Lusaka,Kamanga Health Post,50060132,Health Centre,-15.369663,28.372412
Lusaka,Lusaka,Hilltop Hospital,50060118,Health Centre,-15.42042234,28.35734661
Lusaka,Lusaka,Kanyama Self Help Health Post,50060137,Health Centre,-15.436557,28.241525
Lusaka,Lusaka,Kapwepwe Health Post,50060139,Health Centre,-15.370734,28.245984
Lusaka,Lusaka,Kuku Health Post,50060143,Health Centre,-15.448245,28.279664
Lusaka,Lusaka,Lusaka Trust Hospital,50060164,Health Centre,,
Lusaka,Lusaka,Lusungu,50060006,Health Centre,,
Lusaka,Lusaka,MKP/TMS Private Hospital,50060197,Health Centre,-15.41394895,28.35350416
Lusaka,Lusaka,Mum's Care Hospital,50060200,Health Centre,,
Lusaka,Lusaka,Pearl of Health Hospital,50060225,Health Centre,-15.41027663,28.29378555
Lusaka,Lusaka,Premium Medical Centre Hospital,50060239,Health Centre,,
Lusaka,Lusaka,St. John's Medical Centre,50060265,Health Centre,,
Lusaka,Lusaka,Tiny Tim & Friends,50060275,Health Centre,,
Lusaka,Lusaka,Victoria Hospital,50060288,Health Centre,-15.3863924,28.322235
Lusaka,Lusaka,Viva Hospital,50060296,Health Centre,,
Lusaka,Lusaka,ZAF Logistics Command,50060299,Health Centre,,
Lusaka,Lusaka,Zambia Tuberculosis & Leprosy Trust,50060303,Health Centre,-15.402581,28.327987
Lusaka,Lusaka,ZNS Headquarters Clinic,50060310,Health Centre,,
Lusaka,Lusaka,Zatulate,5006XXGA,Health Centre,,
Northern,Luwingu,Misambula Health Post,60041003,Health Centre,-10.461152,30.244479
Northern,Luwingu,Mwingilila Health Post,60041002,Health Centre,-10.676179,30.140085
Muchinga,Mafinga,Wenela Health Post,55060010,Health Centre,-10.426222,33.432206
Eastern,Mambwe,Just Africa Dental Clinic,30050006,Health Centre,-13.20237,31.915652
Eastern,Mambwe,Kamubaba Health Post,30051002,Health Centre,,
Luapula,Mansa,Bahati Health Post,40060001,Health Centre,-11.011521,28.814181
Luapula,Mansa,Home of Compassion Hospital,40060013,Health Centre,,
Luapula,Mansa,Kasamba Health Post,40061010,Health Centre,-11.181002,28.985009
Luapula,Mansa,Luapula Region Camp Health Post,40060025,Health Centre,,
Luapula,Mansa,Mansa Central,40060031,Health Centre,-11.205616,28.889175
Luapula,Mansa,Nsonga,40060049,Health Centre,, 
Southern,Mazabuka,Dimba Health Post,80071005,Health Centre,-15.999814,27.895495
Southern,Mazabuka,Mazabuka Correctional Centre Clinic,80071008,Health Centre,-15.856416,27.754717
Southern,Mazabuka,Nachilyombwe Health Post,80071007,Health Centre,-16.150469,27.88758
Southern,Mazabuka,Siyowi Kabange Health Post,80071004,Health Centre,-15.821106,27.650663
Southern,Mazabuka,Victoria Private Hospital,80070045,Health Centre,,
Southern,Mazabuka,Zambia Sugar Hospital,80070038,Health Centre,,
Western,Mitete,Lubelele Health Post,90060002,Health Centre,-14.339116,23.002171
Western,Mitete,Lupui Health Post,90061003,Health Centre,-14.031389,22.29804
Western,Mitete,Washishi Health Post,90061002,Health Centre,-13.753623,22.056271
Central,Mkushi,Lesa Wesu Private Clinic,10080014,Health Centre,-13.61850977,29.38676375
Central,Mkushi,Mutende Private Clinic,10080028,Health Centre,-13.62533905,29.39184831
Central,Mkushi,Tamo,10080036,Health Centre,,
Western,Mongu,Caritas Diocess of Mongu n/a HBC,90070002,Health Centre,-15.270834,23.136328
Western,Mongu,Church of Hope Clinic,90070003,Health Centre,-15.303536,23.148764
Western,Mongu,Lilelelo VCT Centre,90070013,Health Centre,-15.268481,23.149516
Southern,Monze,Clinic of Hope Private Clinic,80080007,Health Centre,,
Southern,Monze,El Shalom Private Clinic,80080010,Health Centre,,
Southern,Monze,Namataba Health Post,80081012,Health Centre,-16.340958,27.766006
Southern,Monze,Simukoboma Home Based Care,80080034,Health Centre,-16.275946,27.475747
Southern,Monze,ZCA,80080037,Health Centre,-16.28666702,27.51821986
Muchinga,Mpika,Chibaye Health Post,55071002,Health Centre,-11.68956,31.328619
Muchinga,Mpika,Kaluba Health Post,55050004,Health Centre,-11.804804,31.671228
Muchinga,Mpika,Katibunga,55071001,Health Centre,-11.619858,31.760918
Muchinga,Mpika,Kazembe Health Post,55071003,Health Centre,-12.317708,31.720954
Muchinga,Mpika,St. Odillia,5507XX42,Health Centre,,
Muchinga,Mpika,Tazara Health Post,55070010,Health Centre,-11.841689,31.407613
Muchinga,Mpika,Tazara Workshop Clinic,55070014,Health Centre,-11.84711,31.395892
Northern,Mporokoso,Mporokoso Township,60060013,Health Centre,-9.59398777,30.53183388
Central,Mumbwa,Mumbwa Medical Centre,10090019,Health Centre,,
Luapula,Mwense,Zesco Musonda Falls Clinic,40090021,Health Centre,-10.71172343,28.80187808
Southern,Namwala,New Namwala District Hospital,80091012,Health Centre,,
Luapula,Nchelenge,Bumi Bwesu Youth Health,40100001,Health Centre,-9.314767,28.733469
